,T1,T2,T3
SCARNA21,59.17634238,99.54774761,57.37324519
SCARNA23,0,76.63533756,0
SCARNA6,8.473207818,62.92174649,9.999706559
SCARNA7,29.94755809,0,0
SCARNA8,49.35519169,162.2777124,61.07699927
SNORA1,576.3022579,821.4582288,393.9203261
SNORA11,3978.456351,2462.834679,2422.93093
SNORA12,0,0,73.12789538
SNORA13,15.50295392,35.39826666,0
SNORA15,3899.621039,15279.29433,3295.990841
SNORA17,2531.904817,8078.648997,4716.316786
SNORA18,1110.250004,1457.399289,696.2190536
SNORA19,15724.24417,2748.734915,1761.500801
SNORA2,1284.638113,2552.183868,733.807975
SNORA20,3636.205929,3010.99563,3409.748221
SNORA21,4581.64235,6720.084816,3603.891908
SNORA22,188.4665202,90.36087113,49.60086475
SNORA23,4078.575171,539.3348545,0
SNORA24,61.25627949,544.8056297,135.8636723
SNORA25,138.8747095,614.3179184,119.4315302
SNORA26,1957.424669,2702.743822,1097.248815
SNORA27,370.3847972,0,312.2975742
SNORA28,9799.881497,17453.041,42936.6867
SNORA29,332.6221843,460.941734,210.083773
SNORA3,532.4075434,350.5433857,75.04009984
SNORA31,1201.936439,343.5259478,489.3352363
SNORA32,1010.9279,2349.033456,602.0568998
SNORA33,129.620709,284.9494332,408.5813312
SNORA36,1922.611639,2144.217851,2249.945153
SNORA38,212.5763574,0,28.9246458
SNORA4,708.7369896,1443.613806,216.0477908
SNORA40,19249.6382,3161.71992,25270.75265
SNORA41,70.26714914,60.01880767,0
SNORA42,3433.746354,2315.274739,1461.85501
SNORA43,0,94.56010897,0
SNORA44,7572.136112,7127.449615,5945.123618
SNORA46,0,370.7836051,0
SNORA48,455.8807978,124.7388815,275.9975443
SNORA49,150.4414098,0,0
SNORA5,484.3256382,103.9020833,329.4238761
SNORA50,303.7217835,450.1663357,0
SNORA51,339.4129803,880.3949647,100.9465969
SNORA52,312.0939701,197.1328621,91.25282396
SNORA53,165.36065,182.5282843,58.7625436
SNORA55,293.234941,457.0524936,263.546126
SNORA57,359.8783278,288.4351596,382.0922832
SNORA61,115.2068234,127.3410267,0
SNORA62,1848.841929,1604.478485,969.9986332
SNORA63,976.6304076,462.1694987,637.2736776
SNORA64,566.278135,0,0
SNORA66,398.5288135,542.5596499,0
SNORA67,381.6691502,941.1752786,184.2030971
SNORA68,839.8173166,582.8408322,409.0232368
SNORA69,3050.119807,1057.419856,675.5087647
SNORA7,319.081621,94.27145727,1281.992043
SNORA70,2705.95758,3150.678156,2105.052793
SNORA71,0,51.08569264,65.22488719
SNORA72,400.3282597,655.060464,481.2287163
SNORA73,2520.277462,610.8721124,578.1817214
SNORA74,1.89E-05,0,0.00581514
SNORA75,720.873277,45.11216918,0
SNORA79,63.86785853,39.77700365,149.7818509
SNORA8,172.7451723,469.7957628,435.397325
SNORA81,452.1511161,1314.615403,233.0908173
SNORA84,1314.480028,1122.198595,233.2252647
SNORA9,140.5395409,0,88.83736747
SNORD10,87.66090965,116.7729726,30.0503875
SNORD101,0,1253.16976,3194.492368
SNORD113,27980.87463,90537.33837,47357.62041
SNORD12,0,0,204.9266282
SNORD124,0,0,51.03893509
SNORD14,356.0173105,1794.331677,0
SNORD15,71.83258275,71.92954476,219.0162089
SNORD16,0,1782.88866,0
SNORD17,320.6604236,218.8318777,400.9338822
SNORD19B,0,0,596.2914435
SNORD22,1086.147419,1161.504809,746.4867751
SNORD23,0,0,139.3757628
SNORD24,0,1167.607628,1671.901358
SNORD27,185.6591276,0,0
SNORD35,0,0,410.1020143
SNORD36,934.9253076,0,846.5267847
SNORD38,611.052823,0,0
SNORD46,424.5517028,87.56065183,565.9140626
SNORD47,0,561.1419332,0
SNORD5,1370.3117,0,0
SNORD50,0,1456.326958,2892.493732
SNORD53_SNORD92,121.9757399,175.604971,1093.372979
SNORD57,174.5872648,0,0
SNORD58,282.882974,0,0
SNORD65,0,0,2221.9854
SNORD67,1381.950088,438.7803836,236.7596444
SNORD69,579.1561942,0,1252.068546
SNORD70,664.9400852,0,0
SNORD72,0,2522.27299,0
SNORD75,0,0,3390.705308
SNORD78,0,7081.265732,0
SNORD79,74.00733821,0,0
SNORD81,260.3865478,2852.025294,2350.293908
SNORD82,0,825.1826729,0
SNORD83,500.1856881,75.00308464,0
SNORD86,2451.812357,1110.231194,2048.518631
SNORD88,0,576.6419506,0
SNORD94,319.3321609,96.9783022,105.1326019
ST7,85.98833626,170.2991315,152.0916394
Saa4,104.2035224,55.54119597,45.28840988
Sac3d1,21.84982527,32.23905157,59.23006791
Sacm1l,658.53568,636.9881467,348.5716403
Sacs,90.02116681,92.06439835,39.27015299
Sae1,2517.779596,2635.218586,2734.540999
Safb,214.6872851,196.5432521,60.50507826
Safb2,112.9014118,75.59128256,40.3341806
Sag,0,2.194486469,0
Sall1,5.319298514,18.64861917,0.082230811
Sall2,33.82955496,48.78128473,270.6817025
Sall3,0,46.5530717,0
Samd1,58.06604723,20.00614854,16.35113135
Samd10,5.666945074,3.678254588,0
Samd11,58.32993648,36.92569829,8.867971033
Samd12,0,13.32161478,6.738615825
Samd15,0,25.8340624,0.369486191
Samd3,0,0,34.17291732
Samd4a,22.78237411,52.73160539,26.83087487
Samd4b,41.2047345,143.1821769,266.3128663
Samd5,0,2.320155401,0
Samd8,260.3765772,282.885598,105.2408482
Samd9l,229.1354106,134.7875237,110.7389175
Samhd1,76.64293473,257.1132313,212.9729977
Samm50,219.5151528,348.5386505,144.1760017
Samsn1,146.9727365,115.3898496,34.58134516
Sap130,191.1855638,278.9746071,275.683871
Sap18,3355.064962,3246.271109,1828.924727
Sap25,16.48563123,7.967012869,0
Sap30,48.90597575,7.483797978,18.76710095
Sap30bp,432.7989237,598.5993587,433.9067479
Sap30l,220.751389,180.0684401,76.77778206
Sapcd1,863.9238,403.9288327,222.8059008
Sapcd2,22.98568034,6.039838195,64.86342925
Sar1b,5321.314734,4794.807179,3556.003568
Saraf,2212.421624,1626.243636,866.3370699
Sardh,75.23671723,131.6449315,62.40761636
Sarm1,0.280729691,0,0
Sarnp,10955.6597,8874.568844,5532.034254
Sars,4212.349761,3446.45569,2865.889104
Sars2,184.993879,215.1796397,129.497034
Sart1,344.2175264,319.0402836,326.3700427
Sart3,246.5916609,118.9255025,309.8280851
Sash1,985.7220463,1264.334695,1626.608465
Sash3,45.72973032,3.849382741,0
Sass6,124.359113,223.0473445,142.9525117
Sat1,13236.76125,7010.947521,8094.993889
Sat2,736.2006323,690.3053497,742.9995852
Satb1,213.5959621,113.1191687,55.6855644
Satb2,9.811541435,0.32822365,0.495623379
Sav1,595.6495347,550.5780665,474.553669
Saxo2,0.52724463,14.58865867,0.230126106
Saysd1,328.0316092,372.0256757,120.0922111
Sbds,2248.73194,1970.790091,982.6204212
Sbf1,19.27949323,6.581893449,17.4616645
Sbf2,81.7213676,291.4915469,192.1346966
Sbk1,37.35384903,30.17855401,48.3851099
Sbno1,580.9087886,519.1718079,436.1850169
Sbno2,53.73371421,53.14890035,43.68082508
Sbpl,27.01558803,45.93293131,15.26807472
Sbsn,18.76418347,18.30446265,2.647032594
Sbspon,0,2.500354995,35.22083762
Sc5d,776.8942742,1248.693104,688.6403679
Scaf1,115.9715898,65.00300004,36.7230872
Scaf4,279.3562699,129.0515663,80.67285134
Scaf8,1666.166401,1320.958253,1055.496087
Scai,18.91739941,92.36868101,6.416095836
Scamp1,468.1191964,612.872598,802.8440912
Scamp2,939.0223798,939.175009,710.5130028
Scamp4,1436.297688,1635.507747,971.5935254
Scamp5,2.053136114,18.24908639,0.301234011
Scand1,55.42624983,56.45611752,18.51374216
Scap,14.95198183,16.20761712,34.00958029
Scaper,285.4637131,256.469988,166.3959017
Scara3,603.5007408,458.5863475,172.298684
Scara5,404.6004874,451.9617178,309.9567764
Scarb1,509.0941741,457.9612318,748.434649
Scarb2,170.3919411,43.05949063,34.99493117
Scarf1,190.3092632,100.510576,282.2732292
Scarf2,71.96275326,46.20357118,51.21512289
Scarna3,0,0,29.51982
Sccpdh,550.8335002,399.8723894,219.6038672
Scd,131.2202293,170.8573834,47.38873939
Scd2,3342.65866,3867.449661,2021.556447
Scd4,2.812478647,4.691188253,2.247995295
Scfd1,3506.788852,2477.245123,2196.997757
Scfd2,415.6605932,85.883191,115.1421953
Scg2,10.58619205,90.84682562,0
Scgb1b24,3.265928201,0,0
Scgb2a1,263.1249628,233.9433319,67.78238368
Scgb2a2,3.314207013,17.17133219,13.35949812
Scgb3a2,19.06978769,0,0
Schip1,1032.010726,739.7236566,113.6659731
Scimp,190.8228035,11.47444785,0
Scin,12.99124821,45.63696655,169.3119553
Sclt1,345.4095932,333.6994962,144.7232864
Scly,233.109248,118.9233817,83.13161258
Scmh1,95.32462337,142.319158,54.26240753
Scml2,154.7185845,141.4588505,118.1542174
Scml4,21.0863998,12.85966971,27.48321072
Scn10a,0,0.049897483,0
Scn1a,10.53515071,25.91407346,0.286256204
Scn1b,0,0,0.117846238
Scn2a,14.68516888,37.06033167,29.97094602
Scn2b,1.608821127,29.17417381,15.64678915
Scn3a,2.306481832,0.133392554,4.609941763
Scn3b,109.3530919,71.13282108,59.7840599
Scn4a,0,0.895454907,0.595432806
Scn5a,0.44264664,0,0
Scn7a,42.38929521,25.82342998,1.754551006
Scn8a,4.235903833,3.57357886,5.892198393
Scn9a,9.359948258,0,0.042210073
Scnm1,742.5655809,1083.427197,486.8674251
Scnn1a,24.03546801,13.30587018,23.01211225
Scnn1b,0,0,0.155737886
Sco1,224.0053689,211.1672025,66.58127467
Scoc,3204.325587,2089.079506,1337.327419
Scpep1,3539.399581,2405.503931,2023.852742
Scrg1,243.0123546,1586.623896,1993.069374
Scrib,171.358115,28.50236553,37.84091049
Scrn1,73.66659084,154.8232525,146.9501117
Scrn2,93.29064995,25.72252939,50.26450547
Scrn3,77.4375182,73.81992233,5.985307437
Scrt1,0,0,0.201505732
Sct,61.89763275,159.8820837,64.55367478
Sctr,0,22.94770547,0
Scube1,3.875847289,4.256142734,4.077660337
Scube2,22.73154808,6.201797451,17.18772628
Scube3,8.792533193,7.098850249,8.248526031
Scx,101.4107625,58.93815794,71.13745845
Scyl1,658.3746222,1296.463698,557.755828
Scyl2,142.8112527,147.9460072,97.81058233
Scyl3,27.73919478,75.34568433,105.1423855
Sdad1,530.9960547,587.9620753,405.4197032
Sdc1,963.3472697,896.6928807,472.3237741
Sdc2,1418.075199,1487.784811,2067.050213
Sdc3,452.110105,299.0873561,279.5470838
Sdc4,29111.13174,13388.19683,22102.37139
Sdcbp,18859.76276,17879.68176,11750.52291
Sdcbp2,55.15436763,58.70120897,30.71171102
Sdccag3,1369.499362,897.0632073,842.0231233
Sdccag8,117.6471986,70.30770114,49.47038086
Sde2,3648.747243,3075.97601,2280.332058
Sdf2,4865.589345,5530.54105,3255.672243
Sdf2l1,349.6009138,236.3291456,348.6823718
Sdf4,4387.162675,4771.047801,3675.80709
Sdha,3236.083228,4810.509492,2300.842561
Sdhaf1,527.6292425,472.218398,456.9726239
Sdhaf2,997.1663797,1024.864084,355.8815546
Sdhaf3,1177.63736,896.4288833,800.4006082
Sdhaf4,2289.857684,1163.238347,512.1254306
Sdhb,11748.76014,11340.70478,8574.689162
Sdhc,11358.1744,11359.2283,5901.073284
Sdhd,9881.123843,8519.937641,4948.841493
Sdk1,1.001574332,39.8775874,13.64378548
Sdk2,19.94533236,18.02640314,5.312157737
Sdpr,1432.192929,976.2968469,480.0874914
Sdr16c5,0,31.12821361,0
Sdr39u1,55.56052847,217.4459745,191.1870673
Sdr42e1,0.150264543,0,0
Sdr9c7,0,0.05651382,0
Sds,0,2.095511391,0
Sdsl,0,0.63237153,7.206698333
Sec1,0.164659754,0,0
Sec11a,11652.31302,10267.88008,7703.253008
Sec11c,919.5871246,783.0830264,527.5180094
Sec13,5070.700904,5846.759946,4327.437911
Sec14l1,295.5788303,346.5833914,175.0303409
Sec14l2,49.40550861,20.53831039,6.137298618
Sec14l4,7.914630584,0.324301291,0.210331105
Sec16a,458.7308174,291.0478886,416.5702993
Sec16b,0.009791832,0.011448577,0.096525014
Sec22a,556.6222351,512.4214392,382.4013967
Sec22b,3672.651422,4310.510236,3736.941149
Sec22c,0,3.020896577,0.816064688
Sec23a,1664.277033,2575.123967,1773.492106
Sec23b,1940.16173,2743.515007,1608.661723
Sec23ip,449.1606129,748.02991,431.5953467
Sec24a,108.5749933,114.2741488,120.2028672
Sec24b,455.9828616,549.5194791,214.2259556
Sec24c,532.1722347,390.8949245,268.7779271
Sec24d,533.5294758,619.5612532,720.5818238
Sec31a,279.2017558,327.6098306,272.5630145
Sec31b,0,0,0.112838882
Sec61-ps,213.7828975,85.856865,113.899675
Sec61a1,6147.117646,8278.535631,6256.341304
Sec61a2,812.9142306,1265.337239,981.7127803
Sec61b,16203.44237,18819.37047,12850.10326
Sec61g,3666.205471,2220.044434,2074.758184
Sec61g-ps1,1931.981333,1498.040688,980.0270015
Sec61gl,1931.766608,1498.040688,980.0270015
Sec62,3259.116488,3611.833871,2302.161329
Sec63,957.2014461,666.4476694,637.4403478
Secisbp2,270.0824285,350.2726185,328.5162618
Secisbp2l,375.8273171,313.0659203,219.0981701
Sectm1a,81.30438286,579.4835906,377.4372121
Sectm1b,0,0.489483698,68.77355912
Sel1l,421.0039386,480.2071833,149.0870587
Sel1l3,0.449569755,11.37171091,0
Sele,0,0.00144652,0
Selenbp1,23.497828,83.43637302,11.48732341
Selenoh,8247.876144,6686.366782,4661.76205
Selenoi,162.5425976,176.3984516,318.9275765
Selenok,7968.724134,6563.161714,6061.089034
Selenom,5337.236235,5368.804099,5893.585428
Selenon,71.68749911,76.9006944,225.639699
Selenoo,51.76302423,113.0637871,250.3897984
Selenop,7873.707149,4345.896117,2148.603458
Selenos,2998.666954,2716.270313,2094.904591
Selenot,3973.74594,3692.842661,4410.677628
Selenow,17889.25756,13991.94758,10798.42226
Selp,18.88219414,0,0
Selplg,214.8310617,24.57198263,0.348376441
Sem1,15803.48589,13486.39008,7885.364508
Sema3a,1044.05746,1043.864125,800.0959971
Sema3b,7.696511959,2.691036054,0
Sema3c,1059.797857,1207.465502,1078.798175
Sema3d,366.0894385,275.2296956,515.8627252
Sema3e,31.21885731,7.311424441,30.34139983
Sema3f,66.6620202,50.05820792,27.98911808
Sema3g,1.660543659,0,0
Sema4a,43.32851199,30.52092395,16.47121897
Sema4b,291.1939051,34.65567676,0.433965435
Sema4c,1.196255516,0.467207785,0.118321646
Sema4d,1.083927713,0.250867995,0.748814964
Sema4f,74.94498526,0,0
Sema4g,0.352510159,6.545046166,9.148585457
Sema5a,245.724209,326.5205532,372.4600461
Sema5b,0,0.316383169,15.38151811
Sema6a,191.6691788,110.3877541,84.8232081
Sema6b,0.131213071,1.613134636,1.56716243
Sema6c,0,0.673985113,0
Sema6d,344.8071987,201.0255447,74.96976529
Sema7a,1.981850904,11.8111951,2.428895783
Senp1,155.0682658,164.2954153,93.01577412
Senp2,204.7795415,309.1853483,246.6079028
Senp3,259.5092693,373.6042556,158.9468978
Senp5,31.01760179,29.97913992,13.02047041
Senp6,1497.697012,1307.923105,917.907061
Senp7,140.9261117,199.835431,141.9520658
Senp8,191.7066261,45.35770521,72.336356
15-Sep,13260.52751,15425.15848,9206.136524
Sephs1,263.7971273,161.3608114,245.873903
Sephs2,180.2028601,143.2418575,79.77745419
Sepsecs,352.2049637,34.56588966,201.3129143
1-Sep,20.08973734,8.5479334,53.25085471
10-Sep,834.6593106,603.2376544,456.2364749
11-Sep,1232.075987,1111.841802,943.9917017
2-Sep,6666.516498,8596.811732,5877.020111
3-Sep,2.736647978,0,10.21924336
4-Sep,62.30897239,215.2081927,22.42668227
6-Sep,877.9895362,711.2730829,635.0121946
7-Sep,8968.987602,6998.737822,5469.31915
8-Sep,898.274021,643.1565945,406.4606686
9-Sep,325.97575,380.6635596,130.0029164
Serac1,42.69633904,58.42119782,39.13826747
Serbp1,4523.323626,4244.717531,2781.656344
Serf1,499.5887481,338.4221765,146.4257851
Serf2,51262.58932,47828.69757,40215.73987
Sergef,186.7166706,343.044235,140.2160065
Serhl2,0.855179934,4.616335394,147.7062037
Serinc1,4788.521234,4202.820294,3250.854083
Serinc2,655.6228025,967.8671532,661.4383802
Serinc3,3378.71719,4117.968499,2299.945331
Serinc4,236.023105,284.8915027,164.5756374
Serinc5,226.6664901,215.2768767,149.9419166
Serp1,3108.231211,2778.8363,2541.381083
Serp2,1.451272099,32.15979735,4.453414535
Serpina1,0,10.01261682,0
Serpina10,0,1.714515465,0
Serpina11,0,7.09127385,0
Serpinb1a,1934.468681,1528.374439,203.409236
Serpinb1b,13.09237395,9.35619814,0
Serpinb2,58.37674589,0,591.1122413
Serpinb6,1761.074216,1319.09901,2002.760117
Serpinb6b,20.3522726,0,0
Serpinb7,0.925181671,0,0
Serpinb9,162.025855,559.4624054,404.0099065
Serpinb9d,0,0,0.153191995
Serpinc1,8.144933808,59.92525455,62.83558264
Serpind1,0,11.99876084,0
Serpine1,817.7304816,674.032881,622.2671374
Serpine2,4113.292413,5810.326757,3622.725024
Serpine3,12.61418502,0,6.052366998
Serpinf1,3563.964995,4976.553193,2997.315669
Serping1,488.8141415,473.397604,305.3282118
Serpinh1,1789.760453,1547.503697,1881.801665
Serpini1,115.7063021,131.9576959,68.91247905
Sertad1,4827.513753,6598.525062,3355.82165
Sertad2,328.6937444,228.7689665,56.5343847
Sertad3,736.4357747,146.2437611,240.8185827
Sertad4,2241.019568,1273.260264,933.8154704
Sesn1,120.7229319,43.17112649,90.67081528
Sesn2,1095.292351,1350.076032,1070.174588
Sesn3,151.053419,226.8854744,103.1420912
Sestd1,151.2670732,686.2872819,392.0697645
Set,4092.041879,2887.073738,1691.441481
Setbp1,35.14128275,50.74950981,3.316149524
Setd1a,108.0856997,105.8140575,69.83156708
Setd1b,2.448042011,5.854037483,0
Setd2,378.1820844,425.2657711,318.3131053
Setd3,92.99938051,62.36784993,29.5018463
Setd4,390.9418945,226.0539127,388.1085397
Setd5,648.3881729,676.2879123,349.3290667
Setd6,0,19.77235969,12.29361355
Setd7,275.2538372,112.8872187,319.3665657
Setdb1,1016.115335,1527.371937,975.4236581
Setdb2,23.1984846,147.6619808,49.72110934
Setmar,22.29767254,42.01215276,0
Setsip,20.24879732,9.404594361,4.137104356
Setx,261.6706041,442.9477528,237.9810599
Sez6l,4.292634343,0,0
Sez6l2,6.510466306,5.199786506,9.374007484
Sf1,634.9173868,692.1989612,455.8792632
Sf3a1,2270.899507,2401.719275,1413.185732
Sf3a2,143.8194248,36.86464087,58.00174426
Sf3a3,3747.385604,3605.532881,2922.615291
Sf3b1,5764.57701,4921.645848,4015.159463
Sf3b2,3860.783477,2857.439541,2511.458092
Sf3b3,1383.800813,1628.988239,1136.67716
Sf3b4,3507.905316,2451.783793,1874.316344
Sf3b5,8236.487658,6793.087261,5383.979848
Sf3b6,2468.012101,1860.605273,1162.780505
Sfi1,17.38877142,28.15828946,20.73054373
Sfmbt1,445.809301,275.4702688,203.9305282
Sfmbt2,6.099016284,2.503039849,5.468308736
Sfn,0,4.347827565,0
Sfpq,1195.217493,914.363911,437.7192618
Sfr1,9128.1605,8484.816068,7715.186366
Sfrp1,266.7254644,455.9630548,435.4152622
Sfrp2,3123.763662,3932.685999,3024.978421
Sfrp4,95.06722662,221.9730756,143.0286269
Sfrp5,25.25928335,86.52101104,2.568689473
Sfswap,629.2170714,472.5467693,244.715684
Sft2d1,4284.165431,5136.695239,3227.812769
Sft2d2,10.27267672,86.58150942,78.22852119
Sft2d3,205.9323864,18.95855438,19.43137938
Sfta2,0,3.374554183,8.951561674
Sftpa1,33.65988555,4.293768019,7.916113459
Sftpb,0,0.455317952,0
Sftpd,0,0,1.54348056
Sfxn1,541.5373613,410.4155403,276.4926168
Sfxn2,102.8452941,61.74657281,300.9661108
Sfxn3,609.7929873,532.1482351,441.8792644
Sfxn4,301.4113157,272.1612762,149.629945
Sfxn5,28.02879546,68.97976199,10.3143692
Sgca,604.9437748,399.8556789,1.122561793
Sgcb,128.5483359,212.7073559,226.6140327
Sgcd,973.8323242,1038.173587,850.0845316
Sgce,2917.299776,2921.639865,3184.898548
Sgcg,196.1171914,111.2240058,0
Sgf29,1154.819936,900.0052544,457.9644313
Sgip1,0,0.358703009,0
Sgk1,3833.127208,2634.16384,3761.963895
Sgk2,0,7.143431106,3.113427404
Sgk3,147.4613636,96.60027437,17.61508436
Sgms1,78.86368242,98.48948204,44.40097459
Sgms2,127.7847677,94.96488622,97.35476822
Sgo1,252.196776,200.5493443,56.92214868
Sgo2,333.3515377,429.4114583,326.7473371
Sgpl1,526.1314166,552.7899875,162.5514436
Sgpp1,167.1057904,129.4986232,77.11256183
Sgsh,53.33944039,63.77658396,8.510166762
Sgsm2,51.23733546,66.14171627,51.34744407
Sgsm3,137.6531215,118.3279304,277.4332613
Sgta,1253.66837,1414.152176,833.131765
Sgtb,2.143407323,153.5111168,7.493209454
Sh2b1,39.79372853,64.93145493,37.60897086
Sh2b2,96.46588052,45.89681019,199.6678989
Sh2b3,320.5486566,75.96849754,67.23909164
Sh2d1a,12.24987094,6.391031575,38.5280921
Sh2d1b,173.4811504,1.477808688,69.76321163
Sh2d1b2,8.263742352,0,4.800835242
Sh2d2a,0.426436184,0,0
Sh2d3c,134.260171,102.54459,112.428695
Sh2d4a,388.5755507,12.89178801,149.9313995
Sh2d4b,2.145478171,10.95078265,23.52059377
Sh2d5,0.123776651,26.40626483,22.82951381
Sh2d6,0.907459001,0,0
Sh3bgr,70.32414868,125.330748,0.213222897
Sh3bgrl,5767.551839,4930.770002,2253.152064
Sh3bgrl2,503.570863,405.8715027,28.13797525
Sh3bgrl3,12723.06288,8770.491137,5602.679445
Sh3bp1,80.23326134,15.61159356,20.82722776
Sh3bp2,5.336757607,59.42096476,15.13904041
Sh3bp4,106.808938,109.9307951,48.29763157
Sh3bp5,505.3389997,193.0813535,226.5581821
Sh3bp5l,143.7715443,49.60444473,79.88231606
Sh3d19,112.5240607,55.29052828,66.54913054
Sh3d21,159.8772382,31.37486937,36.81364175
Sh3gl1,3456.988068,2911.137954,2270.599965
Sh3gl2,7.032041494,1.088917034,11.81718272
Sh3gl3,17.77479247,56.41153583,22.20128032
Sh3glb1,1455.181647,924.4431196,540.2263626
Sh3glb2,459.8897263,271.0340235,238.3852201
Sh3kbp1,954.8589586,1013.739958,462.005818
Sh3pxd2a,0.528818542,2.124297476,4.972991914
Sh3pxd2b,31.52898433,77.62289616,27.88098983
Sh3rf1,97.79712146,68.09325908,86.36224606
Sh3rf3,193.3139019,8.007904437,0
Sh3tc1,11.30946135,9.970213627,0
Sh3tc2,9.318758767,9.142338751,1.273265274
Sh3yl1,3.118995315,54.4186208,30.42387613
Shank1,0.1376233,382.2357164,0
Shank2,0.166583704,0.106014837,0.747298167
Shank3,19.37571466,4.314433601,4.944653506
Sharpin,1076.212114,558.673847,1082.017396
Shb,2.045711446,29.36249515,9.843378511
Shbg,31.0785336,23.96684118,49.43221052
Shc1,863.4455594,474.3781858,615.191782
Shc2,41.89098874,97.40293385,82.18906726
Shc3,0,0.757243384,0.59732788
Shc4,24.90113565,4.741106887,100.8713653
Shcbp1,1236.805752,1080.205356,840.8888365
Shcbp1l,2.003683374,1.450598514,0
Shd,59.31226669,24.6247549,22.0038672
She,24.58104137,0.915722779,0
Shf,17.83419192,8.606171598,19.94197811
Shisa2,323.6833112,40.99853606,71.45139077
Shisa3,82.70898658,59.21306729,172.8114655
Shisa4,90.53596452,0.851450501,66.57110586
Shisa5,2538.6228,2323.590293,2119.531087
Shisa6,0,0,1.340871554
Shisa7,0.307014444,8.033781721,9.570718153
Shisa8,0,0.241733104,6.932632243
Shkbp1,27.58108082,5.72936096,1.12934947
